380018179,0.199125,0.000000,0.120620,0.811545,0.547360,0.000000,-0.716457,0.000000,-0.923954,-0.979749,0.000000,0.648789,0.000000,0.000000,0.000000,0.000000,0.997651,0.000000,-0.989757,0.000000,-0.211571,0.477475,0.000000,0.541516,-0.030025,0.000000,0.000000,0.163218,0.000000,0.000000,0.000000,0.808042,-0.009617,-0.735239,0.870788,0.000000,0.000000,0.000000,-0.822833,-0.724878,0.000000,0.888174,0.000000,0.901219,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-0.758819,0.000000,-0.819147,0.000000,0.000000,-0.999990,-0.201047,0.000000,0.000000,0.000000,0.000000,0.000000,0.847243,-0.981884,-0.778766,0.000000,0.000000,0.000000,-0.119269,0.000000,-0.623760,0.000000,0.000000,0.940175,0.014159,0.000000,-0.595822,0.000000,0.000000,0.000000,0.000000,-0.201047,0.000000,0.000000,0.000000,0.000000,-0.856202,-0.283492,0.000000,0.000000,0.000000,-0.724878,0.000000,0.000000,0.000000,0.000000,0.000000,-0.273366,-0.708397,0.000000,0.930852,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
380718340,0.445265,-0.053732,0.000000,0.000000,-0.996146,0.911493,0.000000,0.895607,0.500250,0.000000,0.000000,-0.996953,0.000000,0.882078,0.000000,0.000000,0.000000,0.000000,0.742642,0.000000,0.000000,-0.788397,0.000000,-0.960996,0.300537,-0.848326,0.000000,0.000000,0.948643,0.000000,0.000000,0.000000,0.691322,0.000000,-0.199439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.986253,0.000000,1.000000,0.000000,0.000000,0.000000,0.482288,0.000000,0.000000,0.706743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.061343,-0.989081,-0.855776,0.711315,0.000000,0.000000,0.000000,0.387813,-0.633813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.671630,0.740567,0.000000,-0.878317,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.995862,0.360564,1.000000,-0.960996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.013615,0.000000,-0.066526,0.000000,0.921237,-0.938787,0.000000,0.000000,-0.612132,-0.033950,0.084958,0.673673,0.000000,0.871530,0.000000
380789035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.883822,0.000000,0.000000,0.000000,0.000000,0.000000,-0.983487,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.055470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.761863,0.000000,0.000000,0.000000,0.000000,0.537734,0.000000,0.000000,0.000000,1.000000,-0.245616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
380813815,0.000000,0.834633,0.000000,0.000000,0.793160,0.000000,0.000000,0.000000,-0.194365,-0.753250,0.000000,0.000000,0.972022,0.000000,0.000000,0.252637,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.848963,0.000000,0.000000,0.000000,0.997920,0.000000,0.000000,0.590743,0.000000,-0.859894,-0.708667,0.371258,0.000000,0.000000,0.000000,0.205969,0.000000,0.000000,0.000000,0.841008,-0.406293,0.000000,0.000000,0.000000,-0.245616,1.000000,0.000000,-0.921018,0.000000,-0.765614,-0.858400,0.000000,0.000000,0.316801,0.000000,-0.765614,0.252637,0.000000,0.000000,0.000000,0.000000,0.000000,-0.252256,-0.605437,0.000000,0.000000,-0.021258,-0.999889,0.357831,-0.381927,0.000000,-0.182614,0.000000,0.000000,0.000000,-0.641057,-0.096433,0.000000,-0.280257,0.000000,-0.999889,0.000000,0.000000,0.000000,0.000000,-0.809272,0.000000,0.000000,0.000000,0.000000,0.726044,0.000000,0.000000,0.000000,-0.194365,0.000000,-0.675234,0.000000,-0.875378,0.000000,0.000000,0.961555,0.166570,-0.124069,0.000000,0.000000,0.000000,-0.686266,-0.182614
385335482,0.684437,0.000000,0.000000,0.000000,-0.683208,0.000000,0.863822,0.000000,0.000000,0.000000,0.000000,0.000000,-0.435952,-0.336278,0.000000,0.000000,-0.865894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.626325,0.000000,0.000000,0.000000,0.000000,0.919503,0.000000,-0.863830,0.000000,0.000000,-0.336933,0.000000,0.000000,0.000000,0.000000,0.000000,0.868257,0.000000,0.000000,-0.779961,0.000000,-0.383040,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.709592,0.000000,0.000000,0.684437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.462777,0.772603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.427280,0.772603,0.786498,0.000000,0.000000,0.474493,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.366483,0.000000,0.000000,-0.191238,0.000000,0.000000,0.000000,0.000000,0.000000
385484518,0.290582,-0.960086,0.000000,0.000000,-0.501213,-0.956806,0.000000,-0.267531,0.994278,0.000000,0.000000,-0.873616,0.000000,0.934517,0.000000,0.000000,0.000000,0.000000,0.989962,0.000000,0.000000,0.000000,0.000000,-0.708337,0.000000,0.000000,0.000000,0.000000,0.756326,0.000000,-0.051361,0.704800,0.664665,0.000000,-0.758819,0.000000,0.000000,0.000000,-0.542232,-0.581433,-0.357330,-0.758819,0.000000,-0.966112,-0.999765,-0.758819,0.482288,0.000000,-0.921018,0.000000,1.000000,0.000000,0.000000,0.527822,0.000000,0.989149,0.265903,0.000000,0.000000,0.831413,0.000000,-0.245218,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.974308,-0.489236,0.000000,0.000000,0.000000,0.000000,0.767556,0.000000,0.169151,0.812190,0.604517,0.303432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.523061,0.000000,0.000000,0.869992,0.000000,0.000000,0.000000,0.000000,0.000000,-0.280263,0.000000,0.000000,-0.663854,0.000000,-0.914589,0.716060,0.000000,-0.583838,0.860865,0.866233,0.000000,0.000000,0.000000,0.551161
385492081,0.000000,0.000000,0.000000,0.000000,0.533254,0.473077,0.000000,0.000000,0.000000,0.415569,0.000000,0.000000,0.000000,-0.026127,0.000000,0.000000,0.000000,0.000000,-0.993102,0.000000,-0.266604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.245501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-0.195222,0.000000,0.924109,0.000000,0.867057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.835552,-0.291510,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.725191,0.000000,0.000000,-0.686762,0.931561,0.000000,0.000000,-0.810705,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-0.599794,-0.777765,0.523552,0.000000,0.000000,0.000000,0.000000,-0.214023,0.000000,0.491541,0.723330,0.000000,0.000000,0.000000,0.818667,0.000000,0.000000,0.000000,0.441265,0.000000,0.263429,-0.157491,0.000000,-0.998851,0.000000,0.994630,-0.619519,0.946368,0.000000,1.000000,-0.089579,0.042097,0.000000,0.000000,-0.804157,0.000000
385504209,-0.413928,-0.767480,-0.996028,0.203011,-0.231946,-0.307953,-0.760324,0.966701,-0.149904,0.267453,0.000000,-0.590442,-0.593089,0.650711,0.358055,0.824351,-0.956805,0.884155,0.654364,0.000000,0.155505,-0.668053,0.000000,0.000000,0.000000,0.000000,0.000000,-0.972591,-0.462855,0.000000,0.273978,0.328147,-0.368066,0.088690,-0.557653,0.525351,0.000000,0.000000,0.346019,0.888430,0.123470,-0.981388,-0.866479,0.350878,-0.864437,-0.819147,0.000000,0.000000,-0.765614,0.000000,0.000000,-0.835552,1.000000,-0.140499,0.000000,-0.002390,0.616137,-0.549345,1.000000,0.822221,0.140403,0.000000,-0.950903,-0.483114,-0.122684,0.891343,-0.427023,0.112950,-0.747822,0.436283,0.909452,0.000000,0.000000,-0.422055,0.429066,0.000000,0.876179,0.708057,0.000000,-0.995951,-0.929170,0.994119,0.000000,0.600240,-0.069746,0.579244,-0.461881,0.000000,0.000000,0.000000,0.000000,-0.180484,0.000000,0.694660,-0.809518,0.235782,-0.655047,0.217112,-0.688359,0.966701,-0.267548,0.293379,-0.715994,0.000000,0.252188,0.170780,-0.075366,0.200174,0.000000,0.000000,0.437573,-0.680711
385722206,0.827384,-0.658246,0.000000,0.000000,-0.381827,0.000000,0.000000,0.000000,0.000000,0.943993,0.000000,-0.873616,0.000000,0.412727,0.000000,0.000000,0.000000,0.000000,0.000000,0.688043,0.433205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.894254,0.000000,-0.983073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.963691,-0.168259,0.000000,-0.359177,-0.557026,-0.436075,0.000000,0.000000,0.706743,0.000000,-0.858400,0.000000,0.527822,-0.291510,-0.140499,1.000000,0.000000,0.948898,0.535487,0.000000,0.000000,0.831413,0.000000,0.000000,0.000000,0.000000,0.000000,-0.069721,0.000000,0.000000,0.000000,0.593722,-0.069721,0.000000,0.000000,0.000000,0.000000,-0.998533,0.755604,0.202032,0.283018,0.000000,0.000000,0.000000,-0.415959,0.000000,0.000000,0.000000,0.421093,0.000000,0.749316,0.000000,0.000000,0.473850,0.000000,-0.499888,0.000000,0.000000,0.284177,0.697783,0.000000,0.000000,-0.917470,0.000000,-0.363956,0.000000,0.000000,-0.706337,0.767361,0.924413,0.000000,0.000000,0.323909,0.000000
399501487,0.000000,0.000000,0.000000,0.141426,0.272088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.763128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.840409,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.038916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968242,0.000000,-0.710494,-0.749750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.725953,-0.447708,1.000000,0.000000,0.000000,0.909388,0.000000,0.000000,-0.755867,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,-0.983666,0.000000,0.464979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.936370,0.000000,-0.038916,0.000000,0.000000,0.764291,0.000000,-0.631673,1.000000,0.000000,-0.609735,0.937830,0.000000,0.914585,-0.953583,0.000000,0.000000,0.000000,0.000000,0.000000
439064864,0.473059,-0.688228,-0.448996,-0.730579,0.000000,0.000000,0.000000,0.000000,1.000000,0.915090,0.000000,-0.892542,-0.763178,0.739777,1.000000,0.711051,0.000000,0.000000,0.000000,0.000000,0.000000,-0.999990,0.000000,-0.993782,-0.813881,0.995512,0.000000,-0.855534,0.000000,0.000000,-0.764433,0.645590,0.014121,0.687513,-0.711374,0.000000,0.000000,0.000000,0.929211,0.697133,0.880501,0.000000,0.000000,0.000000,0.000000,-0.999990,0.000000,0.000000,0.000000,0.000000,0.989149,0.000000,-0.002390,0.948898,0.000000,1.000000,0.000000,0.860842,0.000000,0.470008,0.000000,-0.669797,-0.981204,0.243490,0.000000,0.501329,0.000000,0.000000,0.000000,-0.337446,0.000000,0.381379,0.000000,0.476227,0.000000,0.000000,0.914890,0.000000,0.714991,0.000000,0.000000,0.695961,0.000000,0.000000,0.000000,0.000000,0.914932,0.000000,1.000000,0.000000,-0.851807,0.633394,0.000000,-0.841229,0.000000,0.000000,-0.591218,0.000000,-0.659880,0.000000,-0.836904,0.916334,0.000000,0.000000,0.000000,-0.999652,0.000000,0.989149,0.000000,0.000000,0.000000,-0.988529
439064872,0.800852,-0.195815,0.000000,-0.472602,-0.301901,0.000000,-0.679691,0.000000,0.671101,-0.505925,0.000000,0.000000,0.530728,0.000000,0.000000,1.000000,-0.627109,0.000000,0.387190,0.000000,-0.037247,-0.367618,0.000000,-0.868812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.422458,0.000000,-0.373692,-0.893708,-0.763089,0.796247,-0.280966,0.000000,0.000000,-0.598357,0.345719,-0.846423,0.355796,-0.491491,-0.286722,-0.201047,0.000000,0.000000,0.316801,0.000000,0.265903,0.000000,0.616137,0.535487,0.000000,0.000000,1.000000,1.000000,0.552350,1.000000,0.000000,0.974448,-0.181276,0.000000,-0.941177,0.837903,1.000000,0.000000,1.000000,0.000000,0.891062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.599146,0.000000,0.000000,0.000000,0.000000,-0.540526,0.000000,0.367364,0.000000,0.160739,-0.243982,0.000000,-0.104979,0.000000,0.000000,0.000000,0.231628,-0.205005,1.000000,-0.042746,0.000000,-0.709758,0.000000,0.125239,0.000000,0.000000,0.000000,0.000000,0.000000,-0.554036,-0.944143
439136350,-1.000000,0.000000,0.253129,0.344336,0.000000,0.000000,0.000000,0.000000,0.562627,-1.000000,0.000000,0.000000,0.512996,0.000000,0.000000,0.565554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.971649,-0.813881,0.995512,0.000000,0.995512,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,-0.651190,0.610278,0.000000,1.000000,0.000000,-0.173785,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.549345,0.000000,0.000000,0.860842,1.000000,1.000000,0.000000,0.764368,0.000000,-0.019519,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.870126,0.000000,0.000000,0.000000,0.749351,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.828057,-0.828057,0.000000,0.000000,0.726978,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.725271,0.000000,-0.365622,0.000000,0.000000,0.000000,0.000000,-0.554792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
439136369,0.309503,0.000000,0.000000,-0.130580,-0.885995,0.000000,1.000000,0.000000,0.777347,0.489946,0.000000,-1.000000,-0.593089,0.000000,0.000000,0.826479,-0.956805,0.000000,0.839961,0.000000,0.000000,-0.750619,0.000000,0.000000,0.000000,0.000000,-0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.450496,0.088690,-0.881564,0.000000,0.000000,0.000000,0.000000,0.000000,0.847893,0.000000,0.000000,-0.510516,0.000000,0.000000,0.000000,0.000000,-0.765614,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.552350,0.000000,1.000000,0.825544,0.000000,0.351453,-0.820305,1.000000,-0.688749,0.815627,0.000000,-1.000000,0.000000,-0.532172,0.000000,0.856238,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.139962,0.000000,0.000000,0.490261,0.000000,0.000000,0.000000,0.000000,0.000000,-0.424301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.742951,0.000000,0.348187,-1.000000,0.000000,0.000000,0.000000,-0.751491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.594798
439139597,0.256096,-0.953648,-0.576230,1.000000,0.000000,0.000000,-0.002503,0.000000,0.688440,0.040334,0.000000,-0.475153,-0.467352,0.488884,0.390081,1.000000,0.000000,0.000000,0.387190,0.000000,0.000000,0.000000,1.000000,-0.446502,-0.213198,0.363300,0.000000,-0.192022,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.265510,1.000000,0.000000,0.000000,0.687903,1.000000,0.000000,0.000000,0.000000,-0.782228,0.000000,0.000000,0.000000,0.000000,0.252637,0.000000,0.831413,0.000000,0.822221,0.831413,0.000000,0.470008,1.000000,0.764368,0.825544,1.000000,0.000000,-0.425204,-0.354439,0.000000,0.000000,0.000000,-0.923031,0.000000,0.000000,-0.614320,0.000000,0.801406,0.717496,0.000000,0.000000,0.000000,0.406512,0.000000,0.059973,0.000000,0.000000,-0.674327,0.000000,0.000000,0.000000,0.000000,0.397186,0.000000,0.953243,0.000000,0.160739,1.000000,1.000000,0.000000,0.000000,0.000000,-0.591218,-0.315538,-0.600460,-0.884266,-0.563747,0.344095,0.000000,0.000000,-0.354439,0.476969,0.000000,0.831413,0.000000,0.000000,-0.554036,0.000000
440206154,-0.642356,0.000000,0.000000,0.490261,-0.040242,0.000000,0.000000,0.000000,0.000000,0.849476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.849276,1.000000,0.000000,-0.877556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.840656,0.000000,-0.890196,0.000000,-0.849385,0.000000,0.000000,0.000000,0.000000,0.055470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.140403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.071561,0.000000,-0.283262,1.000000,0.456874,-0.207440,-0.593852,0.546789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.837271,0.000000,0.849276,0.000000,0.000000,0.000000,-0.408534,0.000000,0.000000,0.117241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.693277,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.877556,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
440211727,-0.781853,0.000000,0.846907,-0.423873,0.609774,-0.328726,-0.436210,-0.284415,1.000000,-0.902342,1.000000,1.000000,0.862304,0.000000,0.103668,0.083045,0.000000,0.000000,-0.547443,0.000000,-0.976496,0.000000,-0.404755,0.873894,0.913881,0.399772,-0.607989,0.399772,-0.497635,0.000000,0.057669,-0.790724,0.152899,-0.996225,-0.625629,-1.000000,0.000000,0.000000,-0.887095,-0.690126,0.306249,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.061343,0.000000,0.000000,0.000000,-0.245218,0.000000,0.000000,0.000000,-0.725953,-0.669797,0.974448,-0.019519,0.351453,-0.425204,0.071561,1.000000,0.355145,0.750344,0.051545,0.813856,0.173265,-0.927908,0.000000,0.638360,0.000000,0.000000,-0.286737,-0.711558,0.000000,0.000000,0.334339,0.798574,-0.696950,0.805107,0.904503,-0.657290,0.000000,0.000000,-0.692763,0.000000,0.000000,-0.089154,-0.812444,-0.886911,0.824506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.828606,-0.264147,0.351123,-0.722268,0.547667,0.000000,0.001545,0.114878,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
440213525,0.117741,0.230466,0.993804,-0.536923,0.798930,0.922758,-0.396299,-0.840039,-0.891436,-0.900222,0.000000,0.821157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.860027,0.000000,-0.951217,0.000000,-0.803788,0.990174,-0.439704,-0.795852,0.178885,0.967899,0.000000,0.000000,-0.074998,-0.208177,0.000000,-0.827840,0.033110,0.000000,-0.248139,0.000000,-0.981204,-0.596318,-0.141426,0.000000,0.804958,-0.073002,0.640602,0.847243,-0.989081,0.000000,0.000000,0.000000,0.000000,0.725191,-0.950903,0.000000,-0.447708,-0.981204,-0.181276,0.000000,-0.820305,-0.354439,0.000000,0.355145,1.000000,0.640428,0.452996,-0.493317,0.499007,1.000000,-0.690694,-0.304093,-0.822059,-0.093556,-1.000000,-0.759614,0.073655,0.000000,-0.696251,-0.777211,0.000000,0.940509,0.707783,-0.280924,1.000000,-0.924243,0.000000,0.717817,-0.005141,1.000000,-0.470645,-0.970138,0.246719,0.000000,0.000000,0.316182,0.000000,0.000000,0.739755,-0.921426,0.000000,-0.707338,0.316694,-0.496265,0.000000,0.000000,0.313235,0.000000,-0.840039,-0.922166,0.000000,0.000000,-0.996931,0.553377
440214041,-0.294027,0.000000,0.871398,0.422805,0.282937,0.504299,-0.976017,-0.889730,0.969457,-0.571975,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.379230,0.000000,-0.100351,0.561822,-0.611375,0.396274,-0.748106,0.000000,-0.851658,-0.376406,0.000000,0.213697,-0.918842,-0.956517,-0.903675,-0.750890,-0.594604,0.000000,0.000000,0.000000,-0.849611,-0.039785,0.945560,0.000000,0.000000,0.000000,-0.009665,-0.981884,-0.855776,0.000000,0.000000,0.709592,0.000000,0.000000,-0.483114,0.000000,1.000000,0.243490,0.000000,-1.000000,1.000000,0.000000,-0.283262,0.750344,0.640428,1.000000,-0.505436,0.602398,0.989079,-0.825127,-0.739093,-0.497376,1.000000,0.000000,0.000000,-0.714706,0.000000,0.000000,0.085296,-0.108809,0.000000,0.688485,0.642566,0.125731,0.244647,-1.000000,0.000000,0.888476,0.000000,0.109158,-0.541358,0.139122,0.994648,0.000000,0.000000,-0.398441,0.000000,0.000000,0.000000,0.050572,0.561822,-0.743066,-0.087006,-0.022817,0.000000,-0.800785,0.464553,1.000000,-0.532942,-0.747834,0.000000,0.000000,0.000000,0.000000
440220602,-0.690835,0.000000,-1.000000,-0.142373,0.540399,0.068804,0.534769,0.968715,-0.476111,0.998378,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.717629,0.450855,0.000000,-0.789765,0.000000,0.000000,1.000000,0.605944,0.000000,0.000000,0.890518,0.829435,-1.000000,0.000000,0.000000,0.000000,0.033315,0.634993,0.000000,0.000000,0.000000,-0.915463,-0.778766,0.711315,0.000000,0.000000,0.000000,0.000000,0.000000,-0.122684,0.000000,0.000000,0.000000,-0.941177,0.000000,-0.688749,0.000000,1.000000,0.051545,0.452996,-0.505436,1.000000,0.179455,0.133157,0.554032,-0.111209,-0.266756,0.447214,0.000000,0.000000,-0.996868,0.193994,0.000000,0.882894,0.848841,0.000000,0.000000,-0.916744,-0.458658,-0.403779,-0.931147,0.000000,0.500782,0.000000,0.485894,0.391008,0.000000,-0.725148,0.000000,0.000000,0.000000,0.786708,0.000000,0.000000,-0.289431,0.000000,1.000000,0.000000,0.792764,0.000000,0.000000,-0.116771,-0.998354,-0.580945,0.000000,0.000000,0.000000,0.000000,0.000000
440221471,-0.039344,-0.710067,-0.884657,0.000000,-0.757806,-0.601252,0.266614,0.880934,0.998236,-0.112502,0.000000,0.000000,-0.017905,0.000000,0.000000,0.689565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502046,-0.987336,0.000000,0.000000,0.000000,-0.805560,0.739975,0.000000,-0.934277,0.209292,-0.277050,-0.463919,-0.696887,0.000000,0.000000,0.000000,0.023214,-0.325837,-0.266688,0.000000,-0.987336,0.000000,-0.630758,0.000000,0.000000,0.000000,-0.252256,0.000000,1.000000,-0.686762,0.891343,-0.069721,0.000000,0.501329,0.837903,0.000000,0.815627,0.000000,0.456874,0.813856,-0.493317,0.602398,0.179455,1.000000,0.351852,-0.723161,0.939425,0.000000,0.776429,0.000000,0.995904,0.000000,0.000000,0.000000,0.989962,0.999650,0.000000,-0.635776,-0.439115,-0.288458,-0.553699,1.000000,0.000000,-0.600000,0.985197,0.000000,0.000000,0.706743,-0.281751,0.657958,0.000000,0.000000,0.000000,0.000000,-0.742992,0.466130,-0.920133,0.000000,-0.754769,0.805910,-0.726889,0.000000,-0.280116,0.000000,-0.558144,-0.005028,0.000000,0.000000,0.000000,0.000000
440224675,0.030099,0.000000,-0.929754,0.000000,-0.076343,0.000000,-0.221240,-0.869659,0.000000,0.330879,0.000000,-0.015867,0.000000,0.000000,0.000000,-0.923031,0.000000,0.000000,-0.065819,0.000000,0.000000,0.000000,0.320172,-0.995776,0.000000,0.000000,0.000000,0.000000,0.342757,0.000000,-0.768574,0.000000,0.000000,0.467818,-0.523542,0.000000,0.000000,0.000000,0.000000,-0.245438,0.329249,0.000000,0.750355,0.926049,0.357401,0.000000,0.000000,0.000000,-0.605437,0.684437,0.000000,0.931561,-0.427023,0.000000,0.909388,0.000000,1.000000,0.000000,0.000000,-0.923031,-0.207440,0.173265,0.499007,0.989079,0.133157,0.351852,1.000000,1.000000,-0.798820,-0.970238,0.835214,-0.923031,-0.394286,0.000000,-0.910624,0.000000,-0.524343,-0.193275,0.000000,-0.671105,0.000000,-0.251254,0.000000,0.095379,0.000000,0.823555,0.477428,0.000000,0.000000,0.000000,0.000000,0.000000,-0.615326,0.000000,0.000000,0.000000,0.000000,-0.342800,0.000000,0.038954,-0.225750,0.342630,0.000000,0.000000,0.052510,0.000000,-0.819912,-0.209939,0.000000,0.000000,-0.634245,0.000000
440224764,0.000000,0.000000,0.000000,0.688749,0.104876,0.931192,0.000000,0.000000,-0.927908,0.948277,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.324667,0.000000,0.000000,0.171612,0.000000,0.000000,0.000000,1.000000,0.548685,0.000000,0.000000,0.000000,0.000000,-0.950944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.112950,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,-0.593852,-0.927908,1.000000,-0.825127,0.554032,-0.723161,1.000000,1.000000,0.112123,-0.808736,0.830632,0.000000,0.000000,0.000000,0.000000,0.000000,-0.947341,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,-0.780763,0.000000,0.000000,-0.819600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.898768,0.000000,-0.351123,0.000000,0.000000,0.000000,0.000000,-0.993749,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
